query_id,target_id_ranking
q_f009c84946e3,g_f9800f979cd5 g_9dd316566cf0 g_eeac1871fded g_6cf0094ac74a g_4ba39e73c5c0 g_8f2f7885bf92 g_dba157c43664 g_4e093d64cdb0 g_c7ab1279da7c g_c976d1aef8c6 g_1d2b7cf58ad5 g_8eba772fe35c g_8a220359326a g_09bed28452fd g_bb430c52d431 g_55dc4d2bd0d7 g_3ac546908be7 g_d50551e660c9 g_de554e44d62f g_0808f459cec0 g_b453598aa677 g_2ceec8bd9741 g_acb27de8207c g_5b7b3b2f82ba g_673cead63302 g_c14dad25b418 g_53a52906d129 g_1a40ebcb441c g_d5e67a7d5157 g_e5ed37578f5e g_699eb9607c4e g_61b2398d515d g_e5f8cdece4a6 g_5c9286487ea8 g_e74ee941d3fd g_d85262e03c42 g_517fc156e469 g_f172ad939439 g_96aac4bf0d59 g_4f905a235c04 g_573cf52ce2b2 g_75e232a570e9 g_b12e42b8cff6 g_5c2076734da4 g_ebf5af716393 g_8a6731e08c13 g_fce818975dda g_bda6653de3f8 g_dd27adb09b30 g_6ec8858d4a9f g_0a556e953785 g_3bba88a233d2 g_9e4dcbe2ed07 g_efdc64125061 g_6c43f4574331 g_199f11a29c76 g_932da5bced66 g_b641e40b4002 g_b9d4c1433954 g_ea2eb3c043ba g_2fc06887012f g_37f955e29627 g_14172b566e3e g_c1e8162e3878 g_05849d74cfab g_e08691de98f8 g_d098c0c73946 g_fcc22b630798 g_70529e2d5954 g_31b1fbb078bf g_5a62a4d9e8ac g_2aa313c0b281 g_5aa874fa38a6 g_e5200cb50906 g_3e0ada624ec1 g_d3929af6bb55 g_e862932aec2d g_69e4c78d493f g_4318e3f69720 g_4e2d730cf5e4 g_36bea42c9e33 g_8af7e2c47267 g_da61f5e555c7 g_e0ccdfbf9f00 g_f52beabe75e9 g_41ab0116bf71 g_aa54f58e96ac g_e6ed51489cef g_ee2e34a4305b g_74d453c9a3a7 g_75b446a0112e g_0e6eb886a136 g_ae1499661420 g_d9fafc45f03b g_25f027ae1b57 g_82b941c5f3e6 g_b1c9f787926c g_a8c88c5b2eb5 g_027adec2ca24 g_40742c58b1d2
q_38080af91afc,g_74d453c9a3a7 g_05849d74cfab g_e0ccdfbf9f00 g_673cead63302 g_932da5bced66 g_69e4c78d493f g_0e6eb886a136 g_4e2d730cf5e4 g_41ab0116bf71 g_b641e40b4002 g_e08691de98f8 g_96aac4bf0d59 g_dd27adb09b30 g_1d2b7cf58ad5 g_e5ed37578f5e g_e74ee941d3fd g_53a52906d129 g_199f11a29c76 g_3bba88a233d2 g_d50551e660c9 g_f52beabe75e9 g_c14dad25b418 g_75e232a570e9 g_14172b566e3e g_75b446a0112e g_5b7b3b2f82ba g_0a556e953785 g_f172ad939439 g_acb27de8207c g_d098c0c73946 g_5aa874fa38a6 g_e5f8cdece4a6 g_4318e3f69720 g_8f2f7885bf92 g_8a220359326a g_b9d4c1433954 g_fce818975dda g_5c9286487ea8 g_ea2eb3c043ba g_36bea42c9e33 g_6ec8858d4a9f g_3e0ada624ec1 g_9dd316566cf0 g_517fc156e469 g_ebf5af716393 g_ae1499661420 g_d5e67a7d5157 g_eeac1871fded g_bda6653de3f8 g_5c2076734da4 g_5a62a4d9e8ac g_82b941c5f3e6 g_aa54f58e96ac g_d3929af6bb55 g_fcc22b630798 g_b12e42b8cff6 g_9e4dcbe2ed07 g_55dc4d2bd0d7 g_e6ed51489cef g_09bed28452fd g_37f955e29627 g_4ba39e73c5c0 g_dba157c43664 g_2ceec8bd9741 g_699eb9607c4e g_4f905a235c04 g_de554e44d62f g_c976d1aef8c6 g_2fc06887012f g_2aa313c0b281 g_d85262e03c42 g_4e093d64cdb0 g_ee2e34a4305b g_bb430c52d431 g_8a6731e08c13 g_25f027ae1b57 g_0808f459cec0 g_e862932aec2d g_6cf0094ac74a g_6c43f4574331 g_61b2398d515d g_efdc64125061 g_c7ab1279da7c g_3ac546908be7 g_31b1fbb078bf g_b453598aa677 g_8eba772fe35c g_d9fafc45f03b g_70529e2d5954 g_1a40ebcb441c g_e5200cb50906 g_573cf52ce2b2 g_8af7e2c47267 g_c1e8162e3878 g_da61f5e555c7 g_f9800f979cd5 g_a8c88c5b2eb5 g_027adec2ca24 g_40742c58b1d2 g_b1c9f787926c
q_6b27dc609db8,g_d50551e660c9 g_6cf0094ac74a g_8f2f7885bf92 g_eeac1871fded g_c7ab1279da7c g_9dd316566cf0 g_dba157c43664 g_517fc156e469 g_de554e44d62f g_3ac546908be7 g_1d2b7cf58ad5 g_bda6653de3f8 g_acb27de8207c g_8a220359326a g_699eb9607c4e g_4ba39e73c5c0 g_09bed28452fd g_55dc4d2bd0d7 g_c976d1aef8c6 g_bb430c52d431 g_96aac4bf0d59 g_d5e67a7d5157 g_4e093d64cdb0 g_2ceec8bd9741 g_0808f459cec0 g_5b7b3b2f82ba g_8eba772fe35c g_e5f8cdece4a6 g_efdc64125061 g_e5ed37578f5e g_b453598aa677 g_53a52906d129 g_61b2398d515d g_6ec8858d4a9f g_d85262e03c42 g_1a40ebcb441c g_3bba88a233d2 g_75e232a570e9 g_f9800f979cd5 g_ebf5af716393 g_5c2076734da4 g_c14dad25b418 g_673cead63302 g_e74ee941d3fd g_dd27adb09b30 g_6c43f4574331 g_0a556e953785 g_4f905a235c04 g_4318e3f69720 g_70529e2d5954 g_5a62a4d9e8ac g_f172ad939439 g_14172b566e3e g_5c9286487ea8 g_2aa313c0b281 g_199f11a29c76 g_d9fafc45f03b g_36bea42c9e33 g_b12e42b8cff6 g_3e0ada624ec1 g_932da5bced66 g_e08691de98f8 g_8af7e2c47267 g_05849d74cfab g_e862932aec2d g_2fc06887012f g_37f955e29627 g_f52beabe75e9 g_e5200cb50906 g_573cf52ce2b2 g_fcc22b630798 g_c1e8162e3878 g_8a6731e08c13 g_b641e40b4002 g_31b1fbb078bf g_d3929af6bb55 g_5aa874fa38a6 g_b9d4c1433954 g_9e4dcbe2ed07 g_e0ccdfbf9f00 g_fce818975dda g_74d453c9a3a7 g_da61f5e555c7 g_ea2eb3c043ba g_d098c0c73946 g_aa54f58e96ac g_69e4c78d493f g_e6ed51489cef g_4e2d730cf5e4 g_ee2e34a4305b g_41ab0116bf71 g_75b446a0112e g_ae1499661420 g_0e6eb886a136 g_82b941c5f3e6 g_027adec2ca24 g_b1c9f787926c g_25f027ae1b57 g_40742c58b1d2 g_a8c88c5b2eb5
q_be6ddac1d2bf,g_53a52906d129 g_1d2b7cf58ad5 g_acb27de8207c g_5b7b3b2f82ba g_e5f8cdece4a6 g_96aac4bf0d59 g_8f2f7885bf92 g_d50551e660c9 g_14172b566e3e g_9dd316566cf0 g_d85262e03c42 g_e74ee941d3fd g_e5ed37578f5e g_932da5bced66 g_4e093d64cdb0 g_b641e40b4002 g_de554e44d62f g_dd27adb09b30 g_5c2076734da4 g_6ec8858d4a9f g_699eb9607c4e g_8a220359326a g_ebf5af716393 g_d5e67a7d5157 g_f172ad939439 g_4ba39e73c5c0 g_3bba88a233d2 g_55dc4d2bd0d7 g_673cead63302 g_09bed28452fd g_e08691de98f8 g_eeac1871fded g_2aa313c0b281 g_05849d74cfab g_e862932aec2d g_c976d1aef8c6 g_0a556e953785 g_4f905a235c04 g_d3929af6bb55 g_bda6653de3f8 g_75e232a570e9 g_c7ab1279da7c g_517fc156e469 g_6c43f4574331 g_5c9286487ea8 g_36bea42c9e33 g_2ceec8bd9741 g_6cf0094ac74a g_c14dad25b418 g_0808f459cec0 g_bb430c52d431 g_dba157c43664 g_e5200cb50906 g_fce818975dda g_74d453c9a3a7 g_37f955e29627 g_b9d4c1433954 g_70529e2d5954 g_efdc64125061 g_b12e42b8cff6 g_c1e8162e3878 g_fcc22b630798 g_8a6731e08c13 g_61b2398d515d g_199f11a29c76 g_f52beabe75e9 g_3ac546908be7 g_e0ccdfbf9f00 g_573cf52ce2b2 g_1a40ebcb441c g_b453598aa677 g_4318e3f69720 g_5a62a4d9e8ac g_2fc06887012f g_3e0ada624ec1 g_8eba772fe35c g_69e4c78d493f g_ea2eb3c043ba g_d098c0c73946 g_31b1fbb078bf g_f9800f979cd5 g_41ab0116bf71 g_aa54f58e96ac g_5aa874fa38a6 g_0e6eb886a136 g_75b446a0112e g_ae1499661420 g_9e4dcbe2ed07 g_e6ed51489cef g_4e2d730cf5e4 g_d9fafc45f03b g_8af7e2c47267 g_ee2e34a4305b g_da61f5e555c7 g_82b941c5f3e6 g_027adec2ca24 g_25f027ae1b57 g_b1c9f787926c g_a8c88c5b2eb5 g_40742c58b1d2
q_ed5af498df90,g_2fc06887012f g_c14dad25b418 g_673cead63302 g_75e232a570e9 g_8a220359326a g_5c2076734da4 g_6ec8858d4a9f g_1d2b7cf58ad5 g_c976d1aef8c6 g_e5ed37578f5e g_5c9286487ea8 g_5b7b3b2f82ba g_dd27adb09b30 g_d5e67a7d5157 g_4ba39e73c5c0 g_f172ad939439 g_199f11a29c76 g_ebf5af716393 g_b9d4c1433954 g_8f2f7885bf92 g_0a556e953785 g_e08691de98f8 g_b12e42b8cff6 g_ea2eb3c043ba g_1a40ebcb441c g_4f905a235c04 g_5aa874fa38a6 g_dba157c43664 g_699eb9607c4e g_9dd316566cf0 g_2ceec8bd9741 g_eeac1871fded g_932da5bced66 g_b453598aa677 g_3e0ada624ec1 g_96aac4bf0d59 g_31b1fbb078bf g_d85262e03c42 g_e74ee941d3fd g_4318e3f69720 g_8a6731e08c13 g_c7ab1279da7c g_d098c0c73946 g_09bed28452fd g_14172b566e3e g_05849d74cfab g_3bba88a233d2 g_e862932aec2d g_53a52906d129 g_55dc4d2bd0d7 g_b641e40b4002 g_2aa313c0b281 g_d50551e660c9 g_bda6653de3f8 g_f52beabe75e9 g_acb27de8207c g_3ac546908be7 g_fcc22b630798 g_5a62a4d9e8ac g_de554e44d62f g_6cf0094ac74a g_75b446a0112e g_8eba772fe35c g_e5f8cdece4a6 g_573cf52ce2b2 g_fce818975dda g_efdc64125061 g_e0ccdfbf9f00 g_e5200cb50906 g_9e4dcbe2ed07 g_82b941c5f3e6 g_e6ed51489cef g_36bea42c9e33 g_517fc156e469 g_37f955e29627 g_d3929af6bb55 g_0808f459cec0 g_69e4c78d493f g_4e093d64cdb0 g_aa54f58e96ac g_6c43f4574331 g_ae1499661420 g_0e6eb886a136 g_4e2d730cf5e4 g_bb430c52d431 g_ee2e34a4305b g_74d453c9a3a7 g_41ab0116bf71 g_f9800f979cd5 g_c1e8162e3878 g_70529e2d5954 g_61b2398d515d g_25f027ae1b57 g_8af7e2c47267 g_d9fafc45f03b g_da61f5e555c7 g_a8c88c5b2eb5 g_b1c9f787926c g_027adec2ca24 g_40742c58b1d2
q_be82728f9c15,g_efdc64125061 g_8f2f7885bf92 g_1d2b7cf58ad5 g_acb27de8207c g_5b7b3b2f82ba g_d50551e660c9 g_de554e44d62f g_4ba39e73c5c0 g_6ec8858d4a9f g_8a220359326a g_c976d1aef8c6 g_eeac1871fded g_9dd316566cf0 g_5c2076734da4 g_dba157c43664 g_ebf5af716393 g_699eb9607c4e g_bda6653de3f8 g_e74ee941d3fd g_55dc4d2bd0d7 g_e5ed37578f5e g_dd27adb09b30 g_673cead63302 g_53a52906d129 g_3bba88a233d2 g_932da5bced66 g_c7ab1279da7c g_c14dad25b418 g_96aac4bf0d59 g_6cf0094ac74a g_75e232a570e9 g_d5e67a7d5157 g_517fc156e469 g_2ceec8bd9741 g_5c9286487ea8 g_3ac546908be7 g_4e093d64cdb0 g_f172ad939439 g_e08691de98f8 g_09bed28452fd g_0808f459cec0 g_d85262e03c42 g_1a40ebcb441c g_8eba772fe35c g_4f905a235c04 g_199f11a29c76 g_0a556e953785 g_b12e42b8cff6 g_b641e40b4002 g_3e0ada624ec1 g_e862932aec2d g_5a62a4d9e8ac g_f52beabe75e9 g_e5f8cdece4a6 g_6c43f4574331 g_2fc06887012f g_b453598aa677 g_31b1fbb078bf g_fcc22b630798 g_36bea42c9e33 g_bb430c52d431 g_4318e3f69720 g_b9d4c1433954 g_14172b566e3e g_d3929af6bb55 g_70529e2d5954 g_2aa313c0b281 g_05849d74cfab g_e5200cb50906 g_e0ccdfbf9f00 g_5aa874fa38a6 g_fce818975dda g_8a6731e08c13 g_61b2398d515d g_74d453c9a3a7 g_c1e8162e3878 g_ea2eb3c043ba g_e6ed51489cef g_573cf52ce2b2 g_f9800f979cd5 g_37f955e29627 g_d098c0c73946 g_9e4dcbe2ed07 g_8af7e2c47267 g_75b446a0112e g_69e4c78d493f g_4e2d730cf5e4 g_ae1499661420 g_41ab0116bf71 g_aa54f58e96ac g_ee2e34a4305b g_d9fafc45f03b g_82b941c5f3e6 g_da61f5e555c7 g_0e6eb886a136 g_25f027ae1b57 g_b1c9f787926c g_027adec2ca24 g_a8c88c5b2eb5 g_40742c58b1d2
q_71bdf6f77a3b,g_0808f459cec0 g_1d2b7cf58ad5 g_acb27de8207c g_9dd316566cf0 g_c7ab1279da7c g_09bed28452fd g_eeac1871fded g_6cf0094ac74a g_de554e44d62f g_dba157c43664 g_5b7b3b2f82ba g_4ba39e73c5c0 g_4e093d64cdb0 g_55dc4d2bd0d7 g_d50551e660c9 g_8a220359326a g_8f2f7885bf92 g_bda6653de3f8 g_c976d1aef8c6 g_3ac546908be7 g_53a52906d129 g_2ceec8bd9741 g_517fc156e469 g_699eb9607c4e g_5c2076734da4 g_e74ee941d3fd g_8eba772fe35c g_4f905a235c04 g_96aac4bf0d59 g_e5ed37578f5e g_c1e8162e3878 g_75e232a570e9 g_70529e2d5954 g_b453598aa677 g_efdc64125061 g_d85262e03c42 g_bb430c52d431 g_6ec8858d4a9f g_b12e42b8cff6 g_c14dad25b418 g_1a40ebcb441c g_673cead63302 g_d5e67a7d5157 g_6c43f4574331 g_0a556e953785 g_932da5bced66 g_3bba88a233d2 g_ebf5af716393 g_e5f8cdece4a6 g_fcc22b630798 g_61b2398d515d g_e862932aec2d g_14172b566e3e g_5c9286487ea8 g_199f11a29c76 g_f9800f979cd5 g_dd27adb09b30 g_e08691de98f8 g_36bea42c9e33 g_f172ad939439 g_d3929af6bb55 g_b641e40b4002 g_31b1fbb078bf g_573cf52ce2b2 g_2aa313c0b281 g_8af7e2c47267 g_5a62a4d9e8ac g_e5200cb50906 g_37f955e29627 g_fce818975dda g_2fc06887012f g_05849d74cfab g_3e0ada624ec1 g_8a6731e08c13 g_b9d4c1433954 g_9e4dcbe2ed07 g_ea2eb3c043ba g_e0ccdfbf9f00 g_5aa874fa38a6 g_f52beabe75e9 g_4318e3f69720 g_74d453c9a3a7 g_da61f5e555c7 g_d098c0c73946 g_e6ed51489cef g_75b446a0112e g_69e4c78d493f g_ae1499661420 g_41ab0116bf71 g_aa54f58e96ac g_4e2d730cf5e4 g_d9fafc45f03b g_b1c9f787926c g_0e6eb886a136 g_ee2e34a4305b g_82b941c5f3e6 g_25f027ae1b57 g_027adec2ca24 g_a8c88c5b2eb5 g_40742c58b1d2
q_f5993b515f2d,g_2aa313c0b281 g_673cead63302 g_e5ed37578f5e g_8a220359326a g_1d2b7cf58ad5 g_6ec8858d4a9f g_c14dad25b418 g_5b7b3b2f82ba g_75e232a570e9 g_0a556e953785 g_8f2f7885bf92 g_4f905a235c04 g_ebf5af716393 g_d50551e660c9 g_09bed28452fd g_c976d1aef8c6 g_53a52906d129 g_96aac4bf0d59 g_e08691de98f8 g_4ba39e73c5c0 g_55dc4d2bd0d7 g_f172ad939439 g_199f11a29c76 g_c7ab1279da7c g_d85262e03c42 g_e5f8cdece4a6 g_9dd316566cf0 g_eeac1871fded g_14172b566e3e g_e74ee941d3fd g_d5e67a7d5157 g_932da5bced66 g_05849d74cfab g_b12e42b8cff6 g_5c2076734da4 g_2ceec8bd9741 g_acb27de8207c g_b9d4c1433954 g_b641e40b4002 g_dba157c43664 g_8a6731e08c13 g_3bba88a233d2 g_dd27adb09b30 g_699eb9607c4e g_de554e44d62f g_bda6653de3f8 g_fcc22b630798 g_37f955e29627 g_5a62a4d9e8ac g_3ac546908be7 g_517fc156e469 g_e862932aec2d g_6cf0094ac74a g_5c9286487ea8 g_573cf52ce2b2 g_4e093d64cdb0 g_1a40ebcb441c g_36bea42c9e33 g_ea2eb3c043ba g_fce818975dda g_0808f459cec0 g_8eba772fe35c g_2fc06887012f g_bb430c52d431 g_e0ccdfbf9f00 g_4318e3f69720 g_d3929af6bb55 g_3e0ada624ec1 g_b453598aa677 g_31b1fbb078bf g_9e4dcbe2ed07 g_69e4c78d493f g_5aa874fa38a6 g_f52beabe75e9 g_41ab0116bf71 g_ae1499661420 g_efdc64125061 g_74d453c9a3a7 g_6c43f4574331 g_e6ed51489cef g_75b446a0112e g_e5200cb50906 g_61b2398d515d g_0e6eb886a136 g_d098c0c73946 g_c1e8162e3878 g_aa54f58e96ac g_f9800f979cd5 g_8af7e2c47267 g_70529e2d5954 g_4e2d730cf5e4 g_ee2e34a4305b g_d9fafc45f03b g_25f027ae1b57 g_82b941c5f3e6 g_da61f5e555c7 g_a8c88c5b2eb5 g_b1c9f787926c g_027adec2ca24 g_40742c58b1d2
q_b975a93d0202,g_f52beabe75e9 g_673cead63302 g_c14dad25b418 g_6ec8858d4a9f g_5c9286487ea8 g_dd27adb09b30 g_05849d74cfab g_75e232a570e9 g_e0ccdfbf9f00 g_ea2eb3c043ba g_5aa874fa38a6 g_b9d4c1433954 g_932da5bced66 g_5b7b3b2f82ba g_199f11a29c76 g_f172ad939439 g_d098c0c73946 g_0a556e953785 g_8a220359326a g_1d2b7cf58ad5 g_8a6731e08c13 g_e08691de98f8 g_c976d1aef8c6 g_e5ed37578f5e g_d5e67a7d5157 g_5c2076734da4 g_69e4c78d493f g_8f2f7885bf92 g_4ba39e73c5c0 g_eeac1871fded g_75b446a0112e g_3e0ada624ec1 g_14172b566e3e g_fce818975dda g_ebf5af716393 g_5a62a4d9e8ac g_2fc06887012f g_aa54f58e96ac g_ae1499661420 g_53a52906d129 g_4318e3f69720 g_9dd316566cf0 g_3bba88a233d2 g_e6ed51489cef g_dba157c43664 g_ee2e34a4305b g_4f905a235c04 g_b12e42b8cff6 g_b641e40b4002 g_4e2d730cf5e4 g_37f955e29627 g_d50551e660c9 g_82b941c5f3e6 g_0e6eb886a136 g_e74ee941d3fd g_bda6653de3f8 g_55dc4d2bd0d7 g_de554e44d62f g_2ceec8bd9741 g_acb27de8207c g_96aac4bf0d59 g_e5f8cdece4a6 g_699eb9607c4e g_31b1fbb078bf g_fcc22b630798 g_d85262e03c42 g_9e4dcbe2ed07 g_09bed28452fd g_74d453c9a3a7 g_1a40ebcb441c g_25f027ae1b57 g_2aa313c0b281 g_41ab0116bf71 g_6cf0094ac74a g_d3929af6bb55 g_0808f459cec0 g_517fc156e469 g_36bea42c9e33 g_8eba772fe35c g_4e093d64cdb0 g_3ac546908be7 g_e862932aec2d g_b453598aa677 g_c7ab1279da7c g_efdc64125061 g_bb430c52d431 g_e5200cb50906 g_6c43f4574331 g_573cf52ce2b2 g_f9800f979cd5 g_61b2398d515d g_d9fafc45f03b g_70529e2d5954 g_c1e8162e3878 g_8af7e2c47267 g_a8c88c5b2eb5 g_da61f5e555c7 g_b1c9f787926c g_027adec2ca24 g_40742c58b1d2
q_094d6d5efb96,g_82b941c5f3e6 g_673cead63302 g_ea2eb3c043ba g_5aa874fa38a6 g_c14dad25b418 g_75e232a570e9 g_05849d74cfab g_75b446a0112e g_e08691de98f8 g_e0ccdfbf9f00 g_dd27adb09b30 g_199f11a29c76 g_0a556e953785 g_69e4c78d493f g_6ec8858d4a9f g_b9d4c1433954 g_f172ad939439 g_d098c0c73946 g_e5ed37578f5e g_5c9286487ea8 g_e6ed51489cef g_8a220359326a g_8a6731e08c13 g_5b7b3b2f82ba g_f52beabe75e9 g_1d2b7cf58ad5 g_3e0ada624ec1 g_932da5bced66 g_aa54f58e96ac g_2fc06887012f g_9e4dcbe2ed07 g_14172b566e3e g_ebf5af716393 g_5c2076734da4 g_fce818975dda g_4e2d730cf5e4 g_b641e40b4002 g_0e6eb886a136 g_5a62a4d9e8ac g_c976d1aef8c6 g_25f027ae1b57 g_d5e67a7d5157 g_b12e42b8cff6 g_ee2e34a4305b g_4318e3f69720 g_8f2f7885bf92 g_ae1499661420 g_41ab0116bf71 g_4ba39e73c5c0 g_3bba88a233d2 g_1a40ebcb441c g_53a52906d129 g_fcc22b630798 g_e74ee941d3fd g_4f905a235c04 g_2ceec8bd9741 g_31b1fbb078bf g_96aac4bf0d59 g_e862932aec2d g_55dc4d2bd0d7 g_2aa313c0b281 g_699eb9607c4e g_74d453c9a3a7 g_9dd316566cf0 g_eeac1871fded g_e5f8cdece4a6 g_dba157c43664 g_36bea42c9e33 g_bda6653de3f8 g_09bed28452fd g_37f955e29627 g_d50551e660c9 g_c7ab1279da7c g_b453598aa677 g_de554e44d62f g_d85262e03c42 g_acb27de8207c g_8eba772fe35c g_d3929af6bb55 g_3ac546908be7 g_0808f459cec0 g_573cf52ce2b2 g_efdc64125061 g_4e093d64cdb0 g_6cf0094ac74a g_a8c88c5b2eb5 g_6c43f4574331 g_bb430c52d431 g_e5200cb50906 g_517fc156e469 g_f9800f979cd5 g_61b2398d515d g_70529e2d5954 g_c1e8162e3878 g_d9fafc45f03b g_8af7e2c47267 g_da61f5e555c7 g_b1c9f787926c g_027adec2ca24 g_40742c58b1d2
q_903421576ae2,g_55dc4d2bd0d7 g_e5ed37578f5e g_8a220359326a g_1d2b7cf58ad5 g_96aac4bf0d59 g_dba157c43664 g_c14dad25b418 g_673cead63302 g_4ba39e73c5c0 g_9dd316566cf0 g_6ec8858d4a9f g_5b7b3b2f82ba g_3bba88a233d2 g_75e232a570e9 g_d5e67a7d5157 g_5c2076734da4 g_4f905a235c04 g_bda6653de3f8 g_ebf5af716393 g_f172ad939439 g_2ceec8bd9741 g_d50551e660c9 g_8f2f7885bf92 g_0a556e953785 g_c976d1aef8c6 g_932da5bced66 g_acb27de8207c g_6cf0094ac74a g_eeac1871fded g_de554e44d62f g_5c9286487ea8 g_e5f8cdece4a6 g_09bed28452fd g_e08691de98f8 g_53a52906d129 g_36bea42c9e33 g_699eb9607c4e g_14172b566e3e g_c7ab1279da7c g_4e093d64cdb0 g_37f955e29627 g_3ac546908be7 g_e74ee941d3fd g_0808f459cec0 g_fce818975dda g_d85262e03c42 g_dd27adb09b30 g_199f11a29c76 g_b12e42b8cff6 g_8a6731e08c13 g_fcc22b630798 g_b641e40b4002 g_bb430c52d431 g_2aa313c0b281 g_b453598aa677 g_d3929af6bb55 g_e862932aec2d g_1a40ebcb441c g_61b2398d515d g_9e4dcbe2ed07 g_2fc06887012f g_5a62a4d9e8ac g_05849d74cfab g_517fc156e469 g_b9d4c1433954 g_31b1fbb078bf g_efdc64125061 g_e5200cb50906 g_573cf52ce2b2 g_ea2eb3c043ba g_e0ccdfbf9f00 g_e6ed51489cef g_8eba772fe35c g_4318e3f69720 g_5aa874fa38a6 g_c1e8162e3878 g_3e0ada624ec1 g_6c43f4574331 g_f9800f979cd5 g_f52beabe75e9 g_69e4c78d493f g_d098c0c73946 g_74d453c9a3a7 g_70529e2d5954 g_8af7e2c47267 g_75b446a0112e g_41ab0116bf71 g_da61f5e555c7 g_0e6eb886a136 g_4e2d730cf5e4 g_82b941c5f3e6 g_ae1499661420 g_d9fafc45f03b g_aa54f58e96ac g_ee2e34a4305b g_25f027ae1b57 g_a8c88c5b2eb5 g_b1c9f787926c g_027adec2ca24 g_40742c58b1d2
q_457170eccf68,g_25f027ae1b57 g_d098c0c73946 g_ea2eb3c043ba g_ee2e34a4305b g_69e4c78d493f g_e0ccdfbf9f00 g_4e2d730cf5e4 g_5aa874fa38a6 g_673cead63302 g_05849d74cfab g_b9d4c1433954 g_aa54f58e96ac g_0e6eb886a136 g_a8c88c5b2eb5 g_ae1499661420 g_75b446a0112e g_41ab0116bf71 g_c14dad25b418 g_e74ee941d3fd g_dd27adb09b30 g_199f11a29c76 g_74d453c9a3a7 g_fce818975dda g_0a556e953785 g_6ec8858d4a9f g_5c9286487ea8 g_1d2b7cf58ad5 g_5b7b3b2f82ba g_37f955e29627 g_d50551e660c9 g_932da5bced66 g_75e232a570e9 g_e6ed51489cef g_8a6731e08c13 g_f52beabe75e9 g_f172ad939439 g_14172b566e3e g_4f905a235c04 g_e5ed37578f5e g_53a52906d129 g_09bed28452fd g_4318e3f69720 g_5a62a4d9e8ac g_d5e67a7d5157 g_36bea42c9e33 g_9dd316566cf0 g_96aac4bf0d59 g_e5f8cdece4a6 g_8a220359326a g_517fc156e469 g_8f2f7885bf92 g_c976d1aef8c6 g_fcc22b630798 g_acb27de8207c g_eeac1871fded g_82b941c5f3e6 g_b12e42b8cff6 g_3bba88a233d2 g_3e0ada624ec1 g_699eb9607c4e g_de554e44d62f g_d3929af6bb55 g_e08691de98f8 g_573cf52ce2b2 g_9e4dcbe2ed07 g_bda6653de3f8 g_b641e40b4002 g_5c2076734da4 g_2fc06887012f g_4e093d64cdb0 g_55dc4d2bd0d7 g_2ceec8bd9741 g_4ba39e73c5c0 g_dba157c43664 g_ebf5af716393 g_0808f459cec0 g_6c43f4574331 g_bb430c52d431 g_2aa313c0b281 g_d85262e03c42 g_f9800f979cd5 g_1a40ebcb441c g_6cf0094ac74a g_efdc64125061 g_d9fafc45f03b g_e862932aec2d g_3ac546908be7 g_8eba772fe35c g_31b1fbb078bf g_c7ab1279da7c g_b453598aa677 g_61b2398d515d g_e5200cb50906 g_70529e2d5954 g_c1e8162e3878 g_8af7e2c47267 g_da61f5e555c7 g_027adec2ca24 g_b1c9f787926c g_40742c58b1d2
q_9139c14c5f73,g_eeac1871fded g_c7ab1279da7c g_6cf0094ac74a g_8eba772fe35c g_09bed28452fd g_9dd316566cf0 g_4ba39e73c5c0 g_c976d1aef8c6 g_3ac546908be7 g_8f2f7885bf92 g_8a220359326a g_d50551e660c9 g_517fc156e469 g_dba157c43664 g_de554e44d62f g_1d2b7cf58ad5 g_b453598aa677 g_bda6653de3f8 g_0808f459cec0 g_5b7b3b2f82ba g_75e232a570e9 g_5c2076734da4 g_e74ee941d3fd g_acb27de8207c g_699eb9607c4e g_d5e67a7d5157 g_2ceec8bd9741 g_c14dad25b418 g_4f905a235c04 g_1a40ebcb441c g_b12e42b8cff6 g_6ec8858d4a9f g_55dc4d2bd0d7 g_6c43f4574331 g_d85262e03c42 g_673cead63302 g_f9800f979cd5 g_e5ed37578f5e g_4e093d64cdb0 g_ebf5af716393 g_96aac4bf0d59 g_efdc64125061 g_53a52906d129 g_dd27adb09b30 g_bb430c52d431 g_0a556e953785 g_2fc06887012f g_f172ad939439 g_573cf52ce2b2 g_4318e3f69720 g_e08691de98f8 g_3bba88a233d2 g_5c9286487ea8 g_2aa313c0b281 g_b9d4c1433954 g_932da5bced66 g_3e0ada624ec1 g_5a62a4d9e8ac g_199f11a29c76 g_31b1fbb078bf g_e5f8cdece4a6 g_e862932aec2d g_c1e8162e3878 g_fcc22b630798 g_61b2398d515d g_70529e2d5954 g_5aa874fa38a6 g_f52beabe75e9 g_05849d74cfab g_36bea42c9e33 g_8a6731e08c13 g_8af7e2c47267 g_14172b566e3e g_37f955e29627 g_d3929af6bb55 g_ea2eb3c043ba g_b641e40b4002 g_9e4dcbe2ed07 g_e5200cb50906 g_d098c0c73946 g_e0ccdfbf9f00 g_fce818975dda g_e6ed51489cef g_aa54f58e96ac g_41ab0116bf71 g_74d453c9a3a7 g_75b446a0112e g_69e4c78d493f g_d9fafc45f03b g_ae1499661420 g_4e2d730cf5e4 g_82b941c5f3e6 g_ee2e34a4305b g_da61f5e555c7 g_0e6eb886a136 g_25f027ae1b57 g_b1c9f787926c g_a8c88c5b2eb5 g_027adec2ca24 g_40742c58b1d2
